questions,law_title,document
Luật này quy định mức độ xử lý vi phạm đối với hành vi vi phạm là như thế nào?,Luật Hôn Nhân Và Gia Đình,0702549a
"Ai là cơ quan có thẩm quyền xác định cha, mẹ, con khi không có tranh chấp?",Luật Hôn Nhân Và Gia Đình,bccd6f03
"Tòa án có thẩm quyền nào trong trường hợp có tranh chấp về việc xác định cha, mẹ, con?",Luật Hôn Nhân Và Gia Đình,bccd6f03
"Trong trường hợp nào quyết định của Tòa án về việc xác định cha, mẹ, con cần được gửi cho cơ quan đăng ký hộ tịch?",Luật Hôn Nhân Và Gia Đình,bccd6f03
Điều nào của Luật Hôn Nhân và Gia Đình quy định về trường hợp người được yêu cầu xác định đã chết?,Luật Hôn Nhân Và Gia Đình,bccd6f03
"Các bên liên quan nào cần được thông báo khi có quyết định xác định cha, mẹ, con từ Tòa án?",Luật Hôn Nhân Và Gia Đình,bccd6f03
Các thành viên trong gia đình có quyền và nghĩa vụ gì với nhau?,Luật Hôn Nhân Và Gia Đình,2e530947
"Khi sống chung, các thành viên gia đình cần tham gia vào những công việc gì?",Luật Hôn Nhân Và Gia Đình,2e530947
Nhà nước có chính sách gì để hỗ trợ gia đình trong việc giữ gìn truyền thống?,Luật Hôn Nhân Và Gia Đình,2e530947
Quyền lợi nào của các thành viên gia đình được pháp luật bảo vệ?,Luật Hôn Nhân Và Gia Đình,2e530947
Các thành viên có nghĩa vụ đóng góp gì để duy trì đời sống chung của gia đình?,Luật Hôn Nhân Và Gia Đình,2e530947
"Ông bà nội, ông bà ngoại có những quyền gì đối với cháu?",Luật Hôn Nhân Và Gia Đình,53741c72
Nghĩa vụ chăm sóc cháu của ông bà được quy định như thế nào?,Luật Hôn Nhân Và Gia Đình,53741c72
"Cháu có trách nhiệm gì đối với ông bà nội, ông bà ngoại?",Luật Hôn Nhân Và Gia Đình,53741c72
Trường hợp nào ông bà phải nuôi dưỡng cháu?,Luật Hôn Nhân Và Gia Đình,53741c72
Cháu đã thành niên có nghĩa vụ gì nếu ông bà không còn con để nuôi dưỡng?,Luật Hôn Nhân Và Gia Đình,53741c72
"Quyền của anh, chị, em trong gia đình là gì?",Luật Hôn Nhân Và Gia Đình,53603883
"Nghĩa vụ của anh, chị, em đối với nhau như thế nào?",Luật Hôn Nhân Và Gia Đình,53603883
"Anh, chị, em có quyền nuôi dưỡng nhau trong những tình huống nào?",Luật Hôn Nhân Và Gia Đình,53603883
Điều gì xảy ra khi cha mẹ không có khả năng trông nom con cái?,Luật Hôn Nhân Và Gia Đình,53603883
"Luật quy định như thế nào về sự giúp đỡ giữa anh, chị, em?",Luật Hôn Nhân Và Gia Đình,53603883
Nghĩa vụ cấp dưỡng được thực hiện giữa những ai theo Luật Hôn Nhân và Gia Đình?,Luật Hôn Nhân Và Gia Đình,edaf687b
Nghĩa vụ cấp dưỡng có thể được chuyển giao cho người khác không?,Luật Hôn Nhân Và Gia Đình,edaf687b
"Nếu người có nghĩa vụ cấp dưỡng không thực hiện, tôi nên làm gì?",Luật Hôn Nhân Và Gia Đình,edaf687b
Tòa án có quyền can thiệp vào nghĩa vụ cấp dưỡng ở trường hợp nào?,Luật Hôn Nhân Và Gia Đình,edaf687b
Ai là những người có quyền yêu cầu thực hiện nghĩa vụ cấp dưỡng?,Luật Hôn Nhân Và Gia Đình,edaf687b
Ai có nghĩa vụ cấp dưỡng cho nhiều người?,Luật Hôn Nhân Và Gia Đình,95ac90a5
Làm thế nào để thỏa thuận về mức cấp dưỡng?,Luật Hôn Nhân Và Gia Đình,95ac90a5
"Nếu không thỏa thuận được, tôi phải làm gì?",Luật Hôn Nhân Và Gia Đình,95ac90a5
Mức cấp dưỡng phụ thuộc vào yếu tố nào?,Luật Hôn Nhân Và Gia Đình,95ac90a5
Người cấp dưỡng có thể yêu cầu Tòa án giải quyết không?,Luật Hôn Nhân Và Gia Đình,95ac90a5
Ai có nghĩa vụ cấp dưỡng cho một người hoặc nhiều người theo Luật Hôn Nhân Và Gia Đình?,Luật Hôn Nhân Và Gia Đình,ddb6e7af
"Nếu nhiều người cùng cấp dưỡng, họ cần thỏa thuận như thế nào về mức đóng góp?",Luật Hôn Nhân Và Gia Đình,ddb6e7af
"Trong trường hợp không thỏa thuận được, ai sẽ giải quyết vấn đề cấp dưỡng?",Luật Hôn Nhân Và Gia Đình,ddb6e7af
Có yêu cầu nào về thu nhập của những người cấp dưỡng không?,Luật Hôn Nhân Và Gia Đình,ddb6e7af
Người được cấp dưỡng cần có nhu cầu thiết yếu nào để nhận được hỗ trợ?,Luật Hôn Nhân Và Gia Đình,ddb6e7af
Cha mẹ có nghĩa vụ cấp dưỡng cho con trong những trường hợp nào?,Luật Hôn Nhân Và Gia Đình,35cb521d
Ai là đối tượng được cấp dưỡng theo Luật Hôn Nhân và Gia Đình?,Luật Hôn Nhân Và Gia Đình,35cb521d
"Nếu cha mẹ không sống chung với con, họ có nghĩa vụ cấp dưỡng không?",Luật Hôn Nhân Và Gia Đình,35cb521d
Con đã thành niên nhưng không có khả năng lao động thì sao?,Luật Hôn Nhân Và Gia Đình,35cb521d
Nghĩa vụ cấp dưỡng áp dụng khi nào cha mẹ vi phạm nghĩa vụ nuôi dưỡng?,Luật Hôn Nhân Và Gia Đình,35cb521d
"Con có nghĩa vụ cấp dưỡng cho cha, mẹ trong những trường hợp nào?",Luật Hôn Nhân Và Gia Đình,85c82d17
Ai là người có quyền yêu cầu con cấp dưỡng?,Luật Hôn Nhân Và Gia Đình,85c82d17
Con đã thành niên thì có bắt buộc phải cấp dưỡng không?,Luật Hôn Nhân Và Gia Đình,85c82d17
"Nếu cha, mẹ có tài sản, con có cần phải cấp dưỡng không?",Luật Hôn Nhân Và Gia Đình,85c82d17
"Điều kiện nào để cha, mẹ được nhận cấp dưỡng từ con?",Luật Hôn Nhân Và Gia Đình,85c82d17
Ai có nghĩa vụ cấp dưỡng cho em chưa thành niên khi không có cha mẹ?,Luật Hôn Nhân Và Gia Đình,a114ebfe
"Điều kiện nào để anh, chị không sống chung có nghĩa vụ cấp dưỡng?",Luật Hôn Nhân Và Gia Đình,a114ebfe
"Khi nào em đã thành niên có trách nhiệm cấp dưỡng cho anh, chị?",Luật Hôn Nhân Và Gia Đình,a114ebfe
Những ai được hưởng trợ cấp trong trường hợp không có khả năng lao động?,Luật Hôn Nhân Và Gia Đình,a114ebfe
Cấp dưỡng có áp dụng cho trường hợp gia đình không còn cha mẹ không?,Luật Hôn Nhân Và Gia Đình,a114ebfe
Ông bà nội và ông bà ngoại có nghĩa vụ cấp dưỡng cho cháu trong những trường hợp nào?,Luật Hôn Nhân Và Gia Đình,30000d3a
Cháu cần đáp ứng điều kiện gì để nhận được sự cấp dưỡng từ ông bà nội hoặc ông bà ngoại?,Luật Hôn Nhân Và Gia Đình,30000d3a
"Nếu cháu đã thành niên, liệu cháu có nghĩa vụ cấp dưỡng cho ông bà không?",Luật Hôn Nhân Và Gia Đình,30000d3a
Cấp dưỡng giữa ông bà và cháu có bị ảnh hưởng nếu không sống chung không?,Luật Hôn Nhân Và Gia Đình,30000d3a
Luật nào quy định về nghĩa vụ cấp dưỡng giữa ông bà và cháu?,Luật Hôn Nhân Và Gia Đình,30000d3a
"Cô, dì, chú, cậu, bác ruột có nghĩa vụ cấp dưỡng cho cháu ruột trong trường hợp nào?",Luật Hôn Nhân Và Gia Đình,36501b98
Cháu ruột có nghĩa vụ cấp dưỡng cho ai trong gia đình?,Luật Hôn Nhân Và Gia Đình,36501b98
"Điều kiện để cô, dì, chú, cậu, bác ruột phải cấp dưỡng cho cháu là gì?",Luật Hôn Nhân Và Gia Đình,36501b98
Người nào không có khả năng lao động thì được cấp dưỡng theo Luật này?,Luật Hôn Nhân Và Gia Đình,36501b98
Luật quy định như thế nào về việc cấp dưỡng giữa trẻ em và người thân trong gia đình?,Luật Hôn Nhân Và Gia Đình,36501b98
Khi nào thì có nghĩa vụ cấp dưỡng giữa vợ và chồng sau khi ly hôn?,Luật Hôn Nhân Và Gia Đình,98aefc90
Ai là người có quyền yêu cầu cấp dưỡng khi hai bên ly hôn?,Luật Hôn Nhân Và Gia Đình,98aefc90
Điều kiện nào để yêu cầu cấp dưỡng được chấp nhận?,Luật Hôn Nhân Và Gia Đình,98aefc90
Bên cấp dưỡng phải dựa vào khả năng nào để thực hiện nghĩa vụ?,Luật Hôn Nhân Và Gia Đình,98aefc90
Cấp dưỡng có thể được yêu cầu trong trường hợp nào khi một bên gặp khó khăn?,Luật Hôn Nhân Và Gia Đình,98aefc90
Mức cấp dưỡng có thể được thỏa thuận như thế nào giữa các bên?,Luật Hôn Nhân Và Gia Đình,115936d7
Nếu không thể thỏa thuận về mức cấp dưỡng thì phải làm gì?,Luật Hôn Nhân Và Gia Đình,115936d7
Mức cấp dưỡng có thể thay đổi trong những trường hợp nào?,Luật Hôn Nhân Và Gia Đình,115936d7
Ai là người có quyền yêu cầu Tòa án giải quyết vấn đề cấp dưỡng?,Luật Hôn Nhân Và Gia Đình,115936d7
Căn cứ nào để xác định mức cấp dưỡng hợp lý?,Luật Hôn Nhân Và Gia Đình,115936d7
Phương thức nào được sử dụng để cấp dưỡng theo Luật Hôn Nhân và Gia Đình?,Luật Hôn Nhân Và Gia Đình,14e68f53
"Có thể thay đổi phương thức cấp dưỡng không, và nếu có thì thế nào?",Luật Hôn Nhân Và Gia Đình,14e68f53
Trong trường hợp nào người có nghĩa vụ cấp dưỡng có thể tạm ngừng cấp dưỡng?,Luật Hôn Nhân Và Gia Đình,14e68f53
Nếu các bên không thỏa thuận được về cấp dưỡng thì phải làm gì?,Luật Hôn Nhân Và Gia Đình,14e68f53
Cấp dưỡng có thể được thực hiện bao lâu một lần theo quy định?,Luật Hôn Nhân Và Gia Đình,14e68f53
Nghĩa vụ cấp dưỡng sẽ chấm dứt khi nào?,Luật Hôn Nhân Và Gia Đình,69986846
Có những trường hợp nào dẫn đến việc chấm dứt nghĩa vụ cấp dưỡng?,Luật Hôn Nhân Và Gia Đình,69986846
Ai là người có thể chấm dứt nghĩa vụ cấp dưỡng theo luật pháp?,Luật Hôn Nhân Và Gia Đình,69986846
"Nếu người được cấp dưỡng đã trưởng thành, nghĩa vụ cấp dưỡng còn hiệu lực không?",Luật Hôn Nhân Và Gia Đình,69986846
Nghĩa vụ cấp dưỡng có chấm dứt khi người được cấp dưỡng được nhận làm con nuôi không?,Luật Hôn Nhân Và Gia Đình,69986846
Ai có quyền yêu cầu thực hiện nghĩa vụ cấp dưỡng theo Luật Hôn Nhân và Gia Đình?,Luật Hôn Nhân Và Gia Đình,6ee847ce
Thủ tục yêu cầu Tòa án buộc thực hiện nghĩa vụ cấp dưỡng là gì?,Luật Hôn Nhân Và Gia Đình,6ee847ce
Có các tổ chức nào có quyền yêu cầu thực hiện nghĩa vụ cấp dưỡng không?,Luật Hôn Nhân Và Gia Đình,6ee847ce
Người nào có thể yêu cầu Tòa án nếu người cấp dưỡng trốn tránh nghĩa vụ?,Luật Hôn Nhân Và Gia Đình,6ee847ce
Điều kiện nào để người thân thích yêu cầu nghĩa vụ cấp dưỡng?,Luật Hôn Nhân Và Gia Đình,6ee847ce
Quan hệ hôn nhân với người nước ngoài có được pháp luật Việt Nam bảo vệ không?,Luật Hôn Nhân Và Gia Đình,2a098f02
Người nước ngoài ở Việt Nam có quyền gì trong quan hệ hôn nhân với công dân Việt Nam?,Luật Hôn Nhân Và Gia Đình,2a098f02
Điều gì xảy ra với quyền lợi của công dân Việt Nam ở nước ngoài trong quan hệ hôn nhân?,Luật Hôn Nhân Và Gia Đình,2a098f02
Ai có trách nhiệm quy định chi tiết về quan hệ hôn nhân có yếu tố nước ngoài?,Luật Hôn Nhân Và Gia Đình,2a098f02
Luật nào bảo vệ quyền lợi hợp pháp của các bên trong quan hệ hôn nhân và gia đình quốc tế?,Luật Hôn Nhân Và Gia Đình,2a098f02
Các quy định pháp luật nào áp dụng cho hôn nhân và gia đình có yếu tố nước ngoài ở Việt Nam?,Luật Hôn Nhân Và Gia Đình,95b8ed00
Điều gì xảy ra nếu điều ước quốc tế mà Việt Nam tham gia có quy định khác với Luật Hôn Nhân và Gia Đình?,Luật Hôn Nhân Và Gia Đình,95b8ed00
Khi nào thì pháp luật nước ngoài được áp dụng trong quan hệ hôn nhân và gia đình tại Việt Nam?,Luật Hôn Nhân Và Gia Đình,95b8ed00
Nếu pháp luật nước ngoài dẫn chiếu đến pháp luật Việt Nam thì quy định nào sẽ được áp dụng?,Luật Hôn Nhân Và Gia Đình,95b8ed00
Trong trường hợp nào các văn bản pháp luật khác của Việt Nam có thể dẫn chiếu đến việc áp dụng pháp luật nước ngoài?,Luật Hôn Nhân Và Gia Đình,95b8ed00
Thẩm quyền đăng ký hộ tịch liên quan đến hôn nhân nước ngoài được quy định như thế nào?,Luật Hôn Nhân Và Gia Đình,710af5fa
Ai có thẩm quyền giải quyết tranh chấp trong vụ việc hôn nhân có yếu tố nước ngoài?,Luật Hôn Nhân Và Gia Đình,710af5fa
Tòa án nào có thẩm quyền hủy kết hôn trái pháp luật giữa công dân Việt Nam và nước ngoài?,Luật Hôn Nhân Và Gia Đình,710af5fa
Các quy định về ly hôn với người nước ngoài được thực hiện ra sao?,Luật Hôn Nhân Và Gia Đình,710af5fa
Luật nào quy định quyền và nghĩa vụ giữa vợ chồng trong hôn nhân có yếu tố nước ngoài?,Luật Hôn Nhân Và Gia Đình,710af5fa
Giấy tờ hôn nhân nước ngoài có cần hợp pháp hóa lãnh sự không?,Luật Hôn Nhân Và Gia Đình,bf39ada0
Ai là cơ quan có thẩm quyền xác nhận giấy tờ hôn nhân tại nước ngoài?,Luật Hôn Nhân Và Gia Đình,bf39ada0
Có trường hợp nào không cần hợp pháp hóa lãnh sự giấy tờ hôn nhân không?,Luật Hôn Nhân Và Gia Đình,bf39ada0
Điều ước quốc tế nào có thể miễn hợp pháp hóa lãnh sự giấy tờ hôn nhân?,Luật Hôn Nhân Và Gia Đình,bf39ada0
Nguyên tắc nào được áp dụng để miễn hợp pháp hóa lãnh sự theo luật Việt Nam?,Luật Hôn Nhân Và Gia Đình,bf39ada0
Bản án hôn nhân nước ngoài có được công nhận ở Việt Nam không?,Luật Hôn Nhân Và Gia Đình,1754a39d
Thủ tục nào để thi hành quyết định hôn nhân quốc tế tại Việt Nam?,Luật Hôn Nhân Và Gia Đình,1754a39d
Cơ quan nào quy định việc ghi chú hôn nhân ngoại quốc vào sổ hộ tịch?,Luật Hôn Nhân Và Gia Đình,1754a39d
Có cần đơn yêu cầu công nhận quyết định hôn nhân nước ngoài tại Việt Nam không?,Luật Hôn Nhân Và Gia Đình,1754a39d
Quy định nào áp dụng cho bản án hôn nhân không cần thi hành tại Việt Nam?,Luật Hôn Nhân Và Gia Đình,1754a39d
Điều kiện nào cần tuân theo khi kết hôn giữa công dân Việt Nam và người nước ngoài?,Luật Hôn Nhân Và Gia Đình,3d54654f
Người nước ngoài phải tuân theo luật nào khi kết hôn tại Việt Nam?,Luật Hôn Nhân Và Gia Đình,3d54654f
"Nếu một người nước ngoài thường trú ở Việt Nam kết hôn, cần những điều kiện gì?",Luật Hôn Nhân Và Gia Đình,3d54654f
Luật nào quy định điều kiện kết hôn cho người nước ngoài tại cơ quan của Việt Nam?,Luật Hôn Nhân Và Gia Đình,3d54654f
Có yêu cầu gì đặc biệt cho việc kết hôn giữa những người nước ngoài tại Việt Nam không?,Luật Hôn Nhân Và Gia Đình,3d54654f
Ly hôn có yếu tố nước ngoài được giải quyết tại cơ quan nào của Việt Nam?,Luật Hôn Nhân Và Gia Đình,a2a23d08
"Nếu một bên là công dân Việt Nam không thường trú ở Việt Nam, ly hôn sẽ được giải quyết theo pháp luật nào?",Luật Hôn Nhân Và Gia Đình,a2a23d08
"Trong trường hợp không có nơi thường trú chung, luật nào áp dụng cho việc ly hôn?",Luật Hôn Nhân Và Gia Đình,a2a23d08
